# Generated curated bigrams for multilingual keyboard parity.
# Format: prev<TAB>next<TAB>count
dobrý	den	1500000
neděle	tento	1400000
neděle	doma	1400000
neděle	rodinou	1400000
neděle	protože	1400000
neděle	když	1400000
neděle	prosím	1400000
na	soud	1400000
na	důkaz	1400000
na	spis	1400000
na	soudce	1400000
na	policie	1400000
na	zákon	1400000
připravuje	soud	1400000
připravuje	důkaz	1400000
připravuje	spis	1400000
připravuje	soudce	1400000
připravuje	policie	1400000
připravuje	zákon	1400000
mění	soud	1400000
mění	důkaz	1400000
mění	spis	1400000
mění	soudce	1400000
mění	policie	1400000
mění	zákon	1400000
ukládá	soud	1400000
ukládá	důkaz	1400000
ukládá	spis	1400000
ukládá	soudce	1400000
ukládá	policie	1400000
ukládá	zákon	1400000
žádá	soud	1400000
žádá	důkaz	1400000
žádá	spis	1400000
žádá	soudce	1400000
žádá	policie	1400000
žádá	zákon	1400000
soud	soud	1400000
soud	důkaz	1400000
soud	spis	1400000
soud	soudce	1400000
soud	policie	1400000
soud	zákon	1400000
soud	před	1400000
soud	po	1400000
soud	zítra	1400000
soud	dnes	1400000
soud	tento	1400000
soud	doma	1400000
soud	rodinou	1400000
soud	protože	1400000
soud	když	1400000
soud	prosím	1400000
důkaz	soud	1400000
důkaz	důkaz	1400000
důkaz	spis	1400000
důkaz	soudce	1400000
důkaz	policie	1400000
důkaz	zákon	1400000
důkaz	před	1400000
důkaz	po	1400000
důkaz	zítra	1400000
důkaz	dnes	1400000
důkaz	tento	1400000
důkaz	doma	1400000
důkaz	rodinou	1400000
důkaz	protože	1400000
důkaz	když	1400000
důkaz	prosím	1400000
spis	soud	1400000
spis	důkaz	1400000
spis	spis	1400000
spis	soudce	1400000
spis	policie	1400000
spis	zákon	1400000
spis	před	1400000
spis	po	1400000
spis	zítra	1400000
spis	dnes	1400000
spis	tento	1400000
spis	doma	1400000
spis	rodinou	1400000
spis	protože	1400000
spis	když	1400000
spis	prosím	1400000
soudce	soud	1400000
soudce	důkaz	1400000
soudce	spis	1400000
soudce	soudce	1400000
soudce	policie	1400000
soudce	zákon	1400000
soudce	před	1400000
soudce	po	1400000
soudce	zítra	1400000
soudce	dnes	1400000
soudce	tento	1400000
soudce	doma	1400000
soudce	rodinou	1400000
soudce	protože	1400000
soudce	když	1400000
soudce	prosím	1400000
policie	soud	1400000
policie	důkaz	1400000
policie	spis	1400000
policie	soudce	1400000
policie	policie	1400000
policie	zákon	1400000
policie	před	1400000
policie	po	1400000
policie	zítra	1400000
policie	dnes	1400000
policie	tento	1400000
policie	doma	1400000
policie	rodinou	1400000
policie	protože	1400000
policie	když	1400000
policie	prosím	1400000
zákon	soud	1400000
zákon	důkaz	1400000
zákon	spis	1400000
zákon	soudce	1400000
zákon	policie	1400000
zákon	zákon	1400000
zákon	před	1400000
zákon	po	1400000
zákon	zítra	1400000
zákon	dnes	1400000
zákon	tento	1400000
zákon	doma	1400000
zákon	rodinou	1400000
zákon	protože	1400000
zákon	když	1400000
zákon	prosím	1400000
připravuje	vláda	1400000
připravuje	ministr	1400000
připravuje	hlasování	1400000
připravuje	kampaň	1400000
připravuje	debata	1400000
mluví	vláda	1400000
mluví	ministr	1400000
mluví	hlasování	1400000
mluví	kampaň	1400000
mluví	debata	1400000
začíná	vláda	1400000
začíná	ministr	1400000
začíná	hlasování	1400000
začíná	kampaň	1400000
začíná	debata	1400000
na	vláda	1400000
na	ministr	1400000
na	hlasování	1400000
na	kampaň	1400000
na	debata	1400000
mění	vláda	1400000
mění	ministr	1400000
mění	hlasování	1400000
mění	kampaň	1400000
mění	debata	1400000
vláda	vláda	1400000
vláda	ministr	1400000
vláda	hlasování	1400000
vláda	kampaň	1400000
vláda	debata	1400000
vláda	před	1400000
vláda	po	1400000
vláda	zítra	1400000
vláda	dnes	1400000
vláda	tento	1400000
vláda	doma	1400000
vláda	rodinou	1400000
vláda	protože	1400000
vláda	když	1400000
vláda	prosím	1400000
ministr	vláda	1400000
ministr	ministr	1400000
ministr	hlasování	1400000
ministr	kampaň	1400000
ministr	debata	1400000
ministr	před	1400000
ministr	po	1400000
ministr	zítra	1400000
ministr	dnes	1400000
ministr	tento	1400000
ministr	doma	1400000
ministr	rodinou	1400000
ministr	protože	1400000
ministr	když	1400000
ministr	prosím	1400000
hlasování	vláda	1400000
hlasování	ministr	1400000
hlasování	hlasování	1400000
hlasování	kampaň	1400000
hlasování	debata	1400000
hlasování	před	1400000
hlasování	po	1400000
hlasování	zítra	1400000
hlasování	dnes	1400000
hlasování	tento	1400000
hlasování	doma	1400000
hlasování	rodinou	1400000
hlasování	protože	1400000
hlasování	když	1400000
hlasování	prosím	1400000
kampaň	vláda	1400000
kampaň	ministr	1400000
kampaň	hlasování	1400000
kampaň	kampaň	1400000
kampaň	debata	1400000
kampaň	před	1400000
kampaň	po	1400000
kampaň	zítra	1400000
kampaň	dnes	1400000
kampaň	tento	1400000
kampaň	doma	1400000
kampaň	rodinou	1400000
kampaň	protože	1400000
kampaň	když	1400000
kampaň	prosím	1400000
debata	vláda	1400000
debata	ministr	1400000
debata	hlasování	1400000
debata	kampaň	1400000
debata	debata	1400000
debata	před	1400000
debata	po	1400000
debata	zítra	1400000
debata	dnes	1400000
debata	tento	1400000
debata	doma	1400000
debata	rodinou	1400000
debata	protože	1400000
debata	když	1400000
debata	prosím	1400000
začíná	zápas	1400000
začíná	tým	1400000
začíná	hráč	1400000
začíná	skóre	1400000
začíná	stadion	1400000
začíná	závod	1400000
na	zápas	1400000
na	tým	1400000
na	hráč	1400000
na	skóre	1400000
na	stadion	1400000
na	závod	1400000
kontroluje	zápas	1400000
kontroluje	tým	1400000
kontroluje	hráč	1400000
kontroluje	skóre	1400000
kontroluje	stadion	1400000
kontroluje	závod	1400000
pro	zápas	1400000
pro	tým	1400000
pro	hráč	1400000
pro	skóre	1400000
pro	stadion	1400000
pro	závod	1400000
přes	zápas	1400000
přes	tým	1400000
přes	hráč	1400000
přes	skóre	1400000
přes	stadion	1400000
přes	závod	1400000
zápas	zápas	1400000
zápas	tým	1400000
zápas	hráč	1400000
zápas	skóre	1400000
zápas	stadion	1400000
zápas	závod	1400000
zápas	před	1400000
zápas	po	1400000
zápas	zítra	1400000
zápas	dnes	1400000
zápas	tento	1400000
zápas	doma	1400000
zápas	rodinou	1400000
zápas	protože	1400000
zápas	když	1400000
zápas	prosím	1400000
tým	zápas	1400000
tým	tým	1400000
tým	hráč	1400000
tým	skóre	1400000
tým	stadion	1400000
tým	závod	1400000
tým	před	1400000
tým	po	1400000
tým	zítra	1400000
tým	dnes	1400000
tým	tento	1400000
tým	doma	1400000
tým	rodinou	1400000
tým	protože	1400000
tým	když	1400000
tým	prosím	1400000
hráč	zápas	1400000
hráč	tým	1400000
hráč	hráč	1400000
hráč	skóre	1400000
hráč	stadion	1400000
hráč	závod	1400000
hráč	před	1400000
hráč	po	1400000
hráč	zítra	1400000
hráč	dnes	1400000
hráč	tento	1400000
hráč	doma	1400000
hráč	rodinou	1400000
hráč	protože	1400000
hráč	když	1400000
hráč	prosím	1400000
skóre	zápas	1400000
skóre	tým	1400000
skóre	hráč	1400000
skóre	skóre	1400000
skóre	stadion	1400000
skóre	závod	1400000
skóre	před	1400000
skóre	po	1400000
skóre	zítra	1400000
skóre	dnes	1400000
skóre	tento	1400000
skóre	doma	1400000
skóre	rodinou	1400000
skóre	protože	1400000
skóre	když	1400000
skóre	prosím	1400000
stadion	zápas	1400000
stadion	tým	1400000
stadion	hráč	1400000
stadion	skóre	1400000
stadion	stadion	1400000
stadion	závod	1400000
stadion	před	1400000
stadion	po	1400000
stadion	zítra	1400000
stadion	dnes	1400000
stadion	tento	1400000
stadion	doma	1400000
stadion	rodinou	1400000
stadion	protože	1400000
stadion	když	1400000
stadion	prosím	1400000
závod	zápas	1400000
závod	tým	1400000
závod	hráč	1400000
závod	skóre	1400000
závod	stadion	1400000
závod	závod	1400000
závod	před	1400000
závod	po	1400000
závod	zítra	1400000
závod	dnes	1400000
závod	tento	1400000
závod	doma	1400000
závod	rodinou	1400000
závod	protože	1400000
závod	když	1400000
závod	prosím	1400000
za	nájem	1400000
za	účet	1400000
za	platba	1400000
za	rozpočet	1400000
za	banka	1400000
za	pojištění	1400000
pokrývá	nájem	1400000
pokrývá	účet	1400000
pokrývá	platba	1400000
pokrývá	rozpočet	1400000
pokrývá	banka	1400000
pokrývá	pojištění	1400000
potvrzuje	nájem	1400000
potvrzuje	účet	1400000
potvrzuje	platba	1400000
potvrzuje	rozpočet	1400000
potvrzuje	banka	1400000
potvrzuje	pojištění	1400000
pro	nájem	1400000
pro	účet	1400000
pro	platba	1400000
pro	rozpočet	1400000
pro	banka	1400000
pro	pojištění	1400000
nájem	nájem	1400000
nájem	účet	1400000
nájem	platba	1400000
nájem	rozpočet	1400000
nájem	banka	1400000
nájem	pojištění	1400000
nájem	před	1400000
nájem	po	1400000
nájem	zítra	1400000
nájem	dnes	1400000
nájem	tento	1400000
nájem	doma	1400000
nájem	rodinou	1400000
nájem	protože	1400000
nájem	když	1400000
nájem	prosím	1400000
účet	nájem	1400000
účet	účet	1400000
účet	platba	1400000
účet	rozpočet	1400000
účet	banka	1400000
účet	pojištění	1400000
účet	před	1400000
účet	po	1400000
účet	zítra	1400000
účet	dnes	1400000
účet	tento	1400000
účet	doma	1400000
účet	rodinou	1400000
účet	protože	1400000
účet	když	1400000
účet	prosím	1400000
platba	nájem	1400000
platba	účet	1400000
platba	platba	1400000
platba	rozpočet	1400000
platba	banka	1400000
platba	pojištění	1400000
platba	před	1400000
platba	po	1400000
platba	zítra	1400000
platba	dnes	1400000
platba	tento	1400000
platba	doma	1400000
platba	rodinou	1400000
platba	protože	1400000
platba	když	1400000
platba	prosím	1400000
rozpočet	nájem	1400000
rozpočet	účet	1400000
rozpočet	platba	1400000
rozpočet	rozpočet	1400000
rozpočet	banka	1400000
rozpočet	pojištění	1400000
rozpočet	před	1400000
rozpočet	po	1400000
rozpočet	zítra	1400000
rozpočet	dnes	1400000
rozpočet	tento	1400000
rozpočet	doma	1400000
rozpočet	rodinou	1400000
rozpočet	protože	1400000
rozpočet	když	1400000
rozpočet	prosím	1400000
banka	nájem	1400000
banka	účet	1400000
banka	platba	1400000
banka	rozpočet	1400000
banka	banka	1400000
banka	pojištění	1400000
banka	před	1400000
banka	po	1400000
banka	zítra	1400000
banka	dnes	1400000
banka	tento	1400000
banka	doma	1400000
banka	rodinou	1400000
banka	protože	1400000
banka	když	1400000
banka	prosím	1400000
pojištění	nájem	1400000
pojištění	účet	1400000
pojištění	platba	1400000
pojištění	rozpočet	1400000
pojištění	banka	1400000
pojištění	pojištění	1400000
pojištění	před	1400000
pojištění	po	1400000
pojištění	zítra	1400000
pojištění	dnes	1400000
pojištění	tento	1400000
pojištění	doma	1400000
pojištění	rodinou	1400000
pojištění	protože	1400000
pojištění	když	1400000
pojištění	prosím	1400000
potřebuje	dům	1400000
potřebuje	oprava	1400000
potřebuje	internet	1400000
potřebuje	klíč	1400000
potřebuje	krabice	1400000
vyžaduje	dům	1400000
vyžaduje	oprava	1400000
vyžaduje	internet	1400000
vyžaduje	klíč	1400000
vyžaduje	krabice	1400000
funguje	dům	1400000
funguje	oprava	1400000
funguje	internet	1400000
funguje	klíč	1400000
funguje	krabice	1400000
zůstává	dům	1400000
zůstává	oprava	1400000
zůstává	internet	1400000
zůstává	klíč	1400000
zůstává	krabice	1400000
používá	dům	1400000
používá	oprava	1400000
používá	internet	1400000
používá	klíč	1400000
používá	krabice	1400000
dům	oprava	1400000
dům	internet	1400000
dům	klíč	1400000
dům	krabice	1400000
oprava	dům	1400000
oprava	oprava	1400000
oprava	internet	1400000
oprava	klíč	1400000
oprava	krabice	1400000
oprava	před	1400000
oprava	po	1400000
oprava	zítra	1400000
oprava	dnes	1400000
oprava	tento	1400000
oprava	doma	1400000
oprava	rodinou	1400000
oprava	protože	1400000
oprava	když	1400000
oprava	prosím	1400000
internet	dům	1400000
internet	oprava	1400000
internet	internet	1400000
internet	klíč	1400000
internet	krabice	1400000
internet	před	1400000
internet	po	1400000
internet	zítra	1400000
internet	dnes	1400000
internet	tento	1400000
internet	doma	1400000
internet	rodinou	1400000
internet	protože	1400000
internet	když	1400000
internet	prosím	1400000
klíč	dům	1400000
klíč	oprava	1400000
klíč	internet	1400000
klíč	klíč	1400000
klíč	krabice	1400000
klíč	před	1400000
klíč	po	1400000
klíč	zítra	1400000
klíč	dnes	1400000
klíč	tento	1400000
klíč	doma	1400000
klíč	rodinou	1400000
klíč	protože	1400000
klíč	když	1400000
klíč	prosím	1400000
krabice	dům	1400000
krabice	oprava	1400000
krabice	internet	1400000
krabice	klíč	1400000
krabice	krabice	1400000
krabice	před	1400000
krabice	po	1400000
krabice	zítra	1400000
krabice	dnes	1400000
krabice	tento	1400000
krabice	doma	1400000
krabice	rodinou	1400000
krabice	protože	1400000
krabice	když	1400000
krabice	prosím	1400000
po	film	1400000
po	hudba	1400000
po	podcast	1400000
po	seriál	1400000
po	hra	1400000
po	seznam	1400000
pokračuje	film	1400000
pokračuje	hudba	1400000
pokračuje	podcast	1400000
pokračuje	seriál	1400000
pokračuje	hra	1400000
pokračuje	seznam	1400000
mluví	film	1400000
mluví	hudba	1400000
mluví	podcast	1400000
mluví	seriál	1400000
mluví	hra	1400000
mluví	seznam	1400000
přijde	film	1400000
přijde	hudba	1400000
přijde	podcast	1400000
přijde	seriál	1400000
přijde	hra	1400000
na	film	1400000
na	hudba	1400000
na	podcast	1400000
na	seriál	1400000
na	hra	1400000
na	seznam	1400000
film	film	1400000
film	hudba	1400000
film	podcast	1400000
film	seriál	1400000
film	hra	1400000
film	seznam	1400000
film	před	1400000
film	po	1400000
film	zítra	1400000
film	dnes	1400000
film	tento	1400000
film	doma	1400000
film	rodinou	1400000
film	protože	1400000
film	když	1400000
film	prosím	1400000
hudba	film	1400000
hudba	hudba	1400000
hudba	podcast	1400000
hudba	seriál	1400000
hudba	hra	1400000
hudba	seznam	1400000
hudba	před	1400000
hudba	po	1400000
hudba	zítra	1400000
hudba	dnes	1400000
hudba	tento	1400000
hudba	doma	1400000
hudba	rodinou	1400000
hudba	protože	1400000
hudba	když	1400000
hudba	prosím	1400000
podcast	film	1400000
podcast	hudba	1400000
podcast	podcast	1400000
podcast	seriál	1400000
podcast	hra	1400000
podcast	seznam	1400000
podcast	před	1400000
podcast	po	1400000
podcast	zítra	1400000
podcast	dnes	1400000
podcast	tento	1400000
podcast	doma	1400000
podcast	rodinou	1400000
podcast	protože	1400000
podcast	když	1400000
podcast	prosím	1400000
seriál	film	1400000
seriál	hudba	1400000
seriál	podcast	1400000
seriál	seriál	1400000
seriál	hra	1400000
seriál	seznam	1400000
seriál	před	1400000
seriál	po	1400000
seriál	zítra	1400000
seriál	dnes	1400000
seriál	tento	1400000
seriál	doma	1400000
seriál	rodinou	1400000
seriál	protože	1400000
seriál	když	1400000
seriál	prosím	1400000
hra	film	1400000
hra	hudba	1400000
hra	podcast	1400000
hra	seriál	1400000
hra	hra	1400000
hra	seznam	1400000
hra	před	1400000
hra	po	1400000
hra	zítra	1400000
hra	dnes	1400000
hra	tento	1400000
hra	doma	1400000
hra	rodinou	1400000
hra	protože	1400000
hra	když	1400000
hra	prosím	1400000
seznam	film	1400000
seznam	hudba	1400000
seznam	podcast	1400000
seznam	seriál	1400000
seznam	hra	1400000
nabíjí	telefon	1400000
nabíjí	soubor	1400000
nabíjí	stránka	1400000
nabíjí	heslo	1400000
nabíjí	aktualizace	1400000
zůstává	telefon	1400000
zůstává	soubor	1400000
zůstává	stránka	1400000
zůstává	heslo	1400000
zůstává	aktualizace	1400000
ukazuje	telefon	1400000
ukazuje	soubor	1400000
ukazuje	stránka	1400000
ukazuje	heslo	1400000
ukazuje	aktualizace	1400000
pro	telefon	1400000
pro	soubor	1400000
pro	stránka	1400000
pro	heslo	1400000
pro	aktualizace	1400000
telefon	soubor	1400000
telefon	stránka	1400000
telefon	heslo	1400000
telefon	aktualizace	1400000
soubor	telefon	1400000
soubor	soubor	1400000
soubor	stránka	1400000
soubor	heslo	1400000
soubor	aktualizace	1400000
soubor	před	1400000
soubor	po	1400000
soubor	zítra	1400000
soubor	dnes	1400000
soubor	tento	1400000
soubor	doma	1400000
soubor	rodinou	1400000
soubor	protože	1400000
soubor	když	1400000
soubor	prosím	1400000
stránka	telefon	1400000
stránka	soubor	1400000
stránka	stránka	1400000
stránka	heslo	1400000
stránka	aktualizace	1400000
stránka	před	1400000
stránka	po	1400000
stránka	zítra	1400000
stránka	dnes	1400000
stránka	tento	1400000
stránka	doma	1400000
stránka	rodinou	1400000
stránka	protože	1400000
stránka	když	1400000
stránka	prosím	1400000
heslo	telefon	1400000
heslo	soubor	1400000
heslo	stránka	1400000
heslo	heslo	1400000
heslo	aktualizace	1400000
heslo	před	1400000
heslo	po	1400000
heslo	zítra	1400000
heslo	dnes	1400000
heslo	tento	1400000
heslo	doma	1400000
heslo	rodinou	1400000
heslo	protože	1400000
heslo	když	1400000
heslo	prosím	1400000
aktualizace	telefon	1400000
aktualizace	soubor	1400000
aktualizace	stránka	1400000
aktualizace	heslo	1400000
aktualizace	aktualizace	1400000
aktualizace	před	1400000
aktualizace	po	1400000
aktualizace	zítra	1400000
aktualizace	dnes	1400000
aktualizace	tento	1400000
aktualizace	doma	1400000
aktualizace	rodinou	1400000
aktualizace	protože	1400000
aktualizace	když	1400000
aktualizace	prosím	1400000
ukazuje	muzeum	1400000
ukazuje	obraz	1400000
ukazuje	kniha	1400000
ukazuje	historie	1400000
ukazuje	věda	1400000
vysvětluje	muzeum	1400000
vysvětluje	obraz	1400000
vysvětluje	kniha	1400000
vysvětluje	historie	1400000
vysvětluje	věda	1400000
zmiňuje	muzeum	1400000
zmiňuje	obraz	1400000
zmiňuje	historie	1400000
zmiňuje	věda	1400000
vyžaduje	muzeum	1400000
vyžaduje	obraz	1400000
vyžaduje	historie	1400000
vyžaduje	věda	1400000
zůstává	muzeum	1400000
zůstává	obraz	1400000
zůstává	kniha	1400000
zůstává	historie	1400000
zůstává	věda	1400000
muzeum	muzeum	1400000
muzeum	obraz	1400000
muzeum	kniha	1400000
muzeum	historie	1400000
muzeum	věda	1400000
muzeum	před	1400000
muzeum	po	1400000
muzeum	zítra	1400000
muzeum	dnes	1400000
muzeum	tento	1400000
muzeum	doma	1400000
muzeum	rodinou	1400000
muzeum	protože	1400000
muzeum	když	1400000
muzeum	prosím	1400000
obraz	muzeum	1400000
obraz	obraz	1400000
obraz	kniha	1400000
obraz	historie	1400000
obraz	věda	1400000
obraz	před	1400000
obraz	po	1400000
obraz	zítra	1400000
obraz	dnes	1400000
obraz	tento	1400000
obraz	doma	1400000
obraz	rodinou	1400000
obraz	protože	1400000
obraz	když	1400000
obraz	prosím	1400000
kniha	muzeum	1400000
kniha	obraz	1400000
kniha	historie	1400000
kniha	věda	1400000
historie	muzeum	1400000
historie	obraz	1400000
historie	kniha	1400000
historie	historie	1400000
historie	věda	1400000
historie	před	1400000
historie	po	1400000
historie	zítra	1400000
historie	dnes	1400000
historie	tento	1400000
historie	doma	1400000
historie	rodinou	1400000
historie	protože	1400000
historie	když	1400000
historie	prosím	1400000
věda	muzeum	1400000
věda	obraz	1400000
věda	kniha	1400000
věda	historie	1400000
věda	věda	1400000
věda	před	1400000
věda	po	1400000
věda	zítra	1400000
věda	dnes	1400000
věda	tento	1400000
věda	doma	1400000
věda	rodinou	1400000
věda	protože	1400000
věda	když	1400000
věda	prosím	1400000
když	termín	1400000
když	adresa	1400000
když	kód	1400000
když	kalendář	1400000
když	zpráva	1400000
mění	termín	1400000
mění	adresa	1400000
mění	kód	1400000
mění	kalendář	1400000
mění	zpráva	1400000
pro	adresa	1400000
pro	kód	1400000
pro	kalendář	1400000
pro	zpráva	1400000
potvrzuje	adresa	1400000
potvrzuje	kód	1400000
potvrzuje	kalendář	1400000
potvrzuje	zpráva	1400000
je	termín	1400000
je	adresa	1400000
je	kód	1400000
je	kalendář	1400000
je	zpráva	1400000
termín	adresa	1400000
termín	kód	1400000
termín	kalendář	1400000
adresa	termín	1400000
adresa	adresa	1400000
adresa	kód	1400000
adresa	kalendář	1400000
adresa	zpráva	1400000
adresa	před	1400000
adresa	po	1400000
adresa	zítra	1400000
adresa	dnes	1400000
adresa	tento	1400000
adresa	doma	1400000
adresa	rodinou	1400000
adresa	protože	1400000
adresa	když	1400000
adresa	prosím	1400000
kód	termín	1400000
kód	adresa	1400000
kód	kód	1400000
kód	kalendář	1400000
kód	zpráva	1400000
kód	před	1400000
kód	po	1400000
kód	zítra	1400000
kód	dnes	1400000
kód	tento	1400000
kód	doma	1400000
kód	rodinou	1400000
kód	protože	1400000
kód	když	1400000
kód	prosím	1400000
kalendář	termín	1400000
kalendář	adresa	1400000
kalendář	kód	1400000
kalendář	zpráva	1400000
zpráva	adresa	1400000
zpráva	kód	1400000
zpráva	kalendář	1400000
