# Generated curated bigrams for multilingual keyboard parity.
# Format: prev<TAB>next<TAB>count
dzień	dobry	1500000
popołudnie	kiedy	1400000
popołudnie	proszę	1400000
popołudnie	bardzo	1400000
jutro	ciebie	1400000
jutro	popołudnie	1400000
jutro	jutro	1400000
jutro	dzień	1400000
jutro	wiadomość	1400000
jutro	przed	1400000
jutro	po	1400000
jutro	dziś	1400000
jutro	tym	1400000
jutro	domu	1400000
jutro	rodziną	1400000
jutro	bo	1400000
jutro	kiedy	1400000
jutro	proszę	1400000
jutro	bardzo	1400000
dzień	ciebie	1400000
dzień	popołudnie	1400000
dzień	jutro	1400000
dzień	dzień	1400000
dzień	wiadomość	1400000
dzień	przed	1400000
dzień	po	1400000
dzień	dziś	1400000
dzień	tym	1400000
dzień	domu	1400000
dzień	rodziną	1400000
dzień	bo	1400000
dzień	kiedy	1400000
dzień	proszę	1400000
dzień	bardzo	1400000
wiadomość	ciebie	1400000
wiadomość	popołudnie	1400000
wiadomość	dzień	1400000
słychać	wiadomość	1400000
słychać	popołudnie	1400000
słychać	dzień	1400000
słychać	jutro	1400000
słychać	telefon	1400000
myślę	wiadomość	1400000
myślę	popołudnie	1400000
myślę	dzień	1400000
myślę	jutro	1400000
myślę	telefon	1400000
problemu	wiadomość	1400000
problemu	popołudnie	1400000
problemu	dzień	1400000
problemu	jutro	1400000
problemu	telefon	1400000
zobaczenia	wiadomość	1400000
zobaczenia	popołudnie	1400000
zobaczenia	dzień	1400000
zobaczenia	jutro	1400000
zobaczenia	telefon	1400000
szybko	wiadomość	1400000
szybko	popołudnie	1400000
szybko	dzień	1400000
szybko	jutro	1400000
szybko	telefon	1400000
popołudnie	telefon	1400000
dzień	telefon	1400000
jutro	telefon	1400000
telefon	popołudnie	1400000
telefon	dzień	1400000
się	modlitwa	1400000
się	kościół	1400000
się	meczet	1400000
się	niedziela	1400000
idzie	modlitwa	1400000
idzie	kościół	1400000
idzie	meczet	1400000
idzie	książka	1400000
idzie	niedziela	1400000
mówi	modlitwa	1400000
mówi	kościół	1400000
mówi	meczet	1400000
mówi	książka	1400000
mówi	niedziela	1400000
otwiera	modlitwa	1400000
otwiera	kościół	1400000
otwiera	meczet	1400000
otwiera	książka	1400000
otwiera	niedziela	1400000
cytuje	modlitwa	1400000
cytuje	kościół	1400000
cytuje	meczet	1400000
cytuje	książka	1400000
cytuje	niedziela	1400000
modlitwa	modlitwa	1400000
modlitwa	kościół	1400000
modlitwa	meczet	1400000
modlitwa	książka	1400000
modlitwa	niedziela	1400000
modlitwa	przed	1400000
modlitwa	po	1400000
modlitwa	jutro	1400000
modlitwa	dziś	1400000
modlitwa	tym	1400000
modlitwa	domu	1400000
modlitwa	rodziną	1400000
modlitwa	bo	1400000
modlitwa	kiedy	1400000
modlitwa	proszę	1400000
modlitwa	bardzo	1400000
kościół	modlitwa	1400000
kościół	kościół	1400000
kościół	meczet	1400000
kościół	książka	1400000
kościół	niedziela	1400000
kościół	przed	1400000
kościół	po	1400000
kościół	jutro	1400000
kościół	dziś	1400000
kościół	tym	1400000
kościół	domu	1400000
kościół	rodziną	1400000
kościół	bo	1400000
kościół	kiedy	1400000
kościół	proszę	1400000
kościół	bardzo	1400000
meczet	modlitwa	1400000
meczet	kościół	1400000
meczet	meczet	1400000
meczet	książka	1400000
meczet	niedziela	1400000
meczet	przed	1400000
meczet	po	1400000
meczet	jutro	1400000
meczet	dziś	1400000
meczet	tym	1400000
meczet	domu	1400000
meczet	rodziną	1400000
meczet	bo	1400000
meczet	kiedy	1400000
meczet	proszę	1400000
meczet	bardzo	1400000
książka	modlitwa	1400000
książka	kościół	1400000
książka	meczet	1400000
książka	niedziela	1400000
niedziela	modlitwa	1400000
niedziela	kościół	1400000
niedziela	meczet	1400000
niedziela	książka	1400000
niedziela	niedziela	1400000
niedziela	przed	1400000
niedziela	po	1400000
niedziela	jutro	1400000
niedziela	dziś	1400000
niedziela	tym	1400000
niedziela	domu	1400000
niedziela	rodziną	1400000
niedziela	bo	1400000
niedziela	kiedy	1400000
niedziela	proszę	1400000
niedziela	bardzo	1400000
pokazuje	mapa	1400000
pokazuje	kraj	1400000
pokazuje	miasto	1400000
pokazuje	rzeka	1400000
pokazuje	góra	1400000
pokazuje	stolica	1400000
jest	mapa	1400000
jest	kraj	1400000
jest	miasto	1400000
jest	rzeka	1400000
jest	góra	1400000
jest	stolica	1400000
leży	mapa	1400000
leży	kraj	1400000
leży	miasto	1400000
leży	rzeka	1400000
leży	góra	1400000
leży	stolica	1400000
prowadzi	mapa	1400000
prowadzi	kraj	1400000
prowadzi	miasto	1400000
prowadzi	rzeka	1400000
prowadzi	góra	1400000
prowadzi	stolica	1400000
zmienia	mapa	1400000
zmienia	kraj	1400000
zmienia	miasto	1400000
zmienia	rzeka	1400000
zmienia	góra	1400000
zmienia	stolica	1400000
mapa	mapa	1400000
mapa	kraj	1400000
mapa	miasto	1400000
mapa	rzeka	1400000
mapa	góra	1400000
mapa	stolica	1400000
mapa	przed	1400000
mapa	po	1400000
mapa	jutro	1400000
mapa	dziś	1400000
mapa	tym	1400000
mapa	domu	1400000
mapa	rodziną	1400000
mapa	bo	1400000
mapa	kiedy	1400000
mapa	proszę	1400000
mapa	bardzo	1400000
kraj	mapa	1400000
kraj	kraj	1400000
kraj	miasto	1400000
kraj	rzeka	1400000
kraj	góra	1400000
kraj	stolica	1400000
kraj	przed	1400000
kraj	po	1400000
kraj	jutro	1400000
kraj	dziś	1400000
kraj	tym	1400000
kraj	domu	1400000
kraj	rodziną	1400000
kraj	bo	1400000
kraj	kiedy	1400000
kraj	proszę	1400000
kraj	bardzo	1400000
miasto	mapa	1400000
miasto	kraj	1400000
miasto	miasto	1400000
miasto	rzeka	1400000
miasto	góra	1400000
miasto	stolica	1400000
miasto	przed	1400000
miasto	po	1400000
miasto	jutro	1400000
miasto	dziś	1400000
miasto	tym	1400000
miasto	domu	1400000
miasto	rodziną	1400000
miasto	bo	1400000
miasto	kiedy	1400000
miasto	proszę	1400000
miasto	bardzo	1400000
rzeka	mapa	1400000
rzeka	kraj	1400000
rzeka	miasto	1400000
rzeka	rzeka	1400000
rzeka	góra	1400000
rzeka	stolica	1400000
rzeka	przed	1400000
rzeka	po	1400000
rzeka	jutro	1400000
rzeka	dziś	1400000
rzeka	tym	1400000
rzeka	domu	1400000
rzeka	rodziną	1400000
rzeka	bo	1400000
rzeka	kiedy	1400000
rzeka	proszę	1400000
rzeka	bardzo	1400000
góra	mapa	1400000
góra	kraj	1400000
góra	miasto	1400000
góra	rzeka	1400000
góra	góra	1400000
góra	stolica	1400000
góra	przed	1400000
góra	po	1400000
góra	jutro	1400000
góra	dziś	1400000
góra	tym	1400000
góra	domu	1400000
góra	rodziną	1400000
góra	bo	1400000
góra	kiedy	1400000
góra	proszę	1400000
góra	bardzo	1400000
stolica	mapa	1400000
stolica	kraj	1400000
stolica	miasto	1400000
stolica	rzeka	1400000
stolica	góra	1400000
stolica	stolica	1400000
stolica	przed	1400000
stolica	po	1400000
stolica	jutro	1400000
stolica	dziś	1400000
stolica	tym	1400000
stolica	domu	1400000
stolica	rodziną	1400000
stolica	bo	1400000
stolica	kiedy	1400000
stolica	proszę	1400000
stolica	bardzo	1400000
czeka	sąd	1400000
czeka	dowód	1400000
czeka	akta	1400000
czeka	sędzia	1400000
czeka	policja	1400000
czeka	prawo	1400000
przygotowuje	sąd	1400000
przygotowuje	dowód	1400000
przygotowuje	akta	1400000
przygotowuje	sędzia	1400000
przygotowuje	policja	1400000
przygotowuje	prawo	1400000
zmienia	sąd	1400000
zmienia	dowód	1400000
zmienia	akta	1400000
zmienia	sędzia	1400000
zmienia	policja	1400000
zmienia	prawo	1400000
trzyma	sąd	1400000
trzyma	dowód	1400000
trzyma	akta	1400000
trzyma	sędzia	1400000
trzyma	policja	1400000
trzyma	prawo	1400000
prosi	sąd	1400000
prosi	dowód	1400000
prosi	akta	1400000
prosi	sędzia	1400000
prosi	policja	1400000
prosi	prawo	1400000
sąd	sąd	1400000
sąd	dowód	1400000
sąd	akta	1400000
sąd	sędzia	1400000
sąd	policja	1400000
sąd	prawo	1400000
sąd	przed	1400000
sąd	po	1400000
sąd	jutro	1400000
sąd	dziś	1400000
sąd	tym	1400000
sąd	domu	1400000
sąd	rodziną	1400000
sąd	bo	1400000
sąd	kiedy	1400000
sąd	proszę	1400000
sąd	bardzo	1400000
dowód	sąd	1400000
dowód	dowód	1400000
dowód	akta	1400000
dowód	sędzia	1400000
dowód	policja	1400000
dowód	prawo	1400000
dowód	przed	1400000
dowód	po	1400000
dowód	jutro	1400000
dowód	dziś	1400000
dowód	tym	1400000
dowód	domu	1400000
dowód	rodziną	1400000
dowód	bo	1400000
dowód	kiedy	1400000
dowód	proszę	1400000
dowód	bardzo	1400000
akta	sąd	1400000
akta	dowód	1400000
akta	akta	1400000
akta	sędzia	1400000
akta	policja	1400000
akta	prawo	1400000
akta	przed	1400000
akta	po	1400000
akta	jutro	1400000
akta	dziś	1400000
akta	tym	1400000
akta	domu	1400000
akta	rodziną	1400000
akta	bo	1400000
akta	kiedy	1400000
akta	proszę	1400000
akta	bardzo	1400000
sędzia	sąd	1400000
sędzia	dowód	1400000
sędzia	akta	1400000
sędzia	sędzia	1400000
sędzia	policja	1400000
sędzia	prawo	1400000
sędzia	przed	1400000
sędzia	po	1400000
sędzia	jutro	1400000
sędzia	dziś	1400000
sędzia	tym	1400000
sędzia	domu	1400000
sędzia	rodziną	1400000
sędzia	bo	1400000
sędzia	kiedy	1400000
sędzia	proszę	1400000
sędzia	bardzo	1400000
policja	sąd	1400000
policja	dowód	1400000
policja	akta	1400000
policja	sędzia	1400000
policja	policja	1400000
policja	prawo	1400000
policja	przed	1400000
policja	po	1400000
policja	jutro	1400000
policja	dziś	1400000
policja	tym	1400000
policja	domu	1400000
policja	rodziną	1400000
policja	bo	1400000
policja	kiedy	1400000
policja	proszę	1400000
policja	bardzo	1400000
prawo	sąd	1400000
prawo	dowód	1400000
prawo	akta	1400000
prawo	sędzia	1400000
prawo	policja	1400000
prawo	prawo	1400000
prawo	przed	1400000
prawo	po	1400000
prawo	jutro	1400000
prawo	dziś	1400000
prawo	tym	1400000
prawo	domu	1400000
prawo	rodziną	1400000
prawo	bo	1400000
prawo	kiedy	1400000
prawo	proszę	1400000
prawo	bardzo	1400000
przygotowuje	rząd	1400000
przygotowuje	minister	1400000
przygotowuje	głosowanie	1400000
przygotowuje	kampania	1400000
przygotowuje	debata	1400000
mówi	rząd	1400000
mówi	minister	1400000
mówi	głosowanie	1400000
mówi	kampania	1400000
mówi	debata	1400000
się	rząd	1400000
się	minister	1400000
się	głosowanie	1400000
się	kampania	1400000
się	debata	1400000
odpowiada	rząd	1400000
odpowiada	minister	1400000
odpowiada	głosowanie	1400000
odpowiada	kampania	1400000
odpowiada	debata	1400000
rząd	rząd	1400000
rząd	minister	1400000
rząd	głosowanie	1400000
rząd	kampania	1400000
rząd	debata	1400000
rząd	przed	1400000
rząd	po	1400000
rząd	jutro	1400000
rząd	dziś	1400000
rząd	tym	1400000
rząd	domu	1400000
rząd	rodziną	1400000
rząd	bo	1400000
rząd	kiedy	1400000
rząd	proszę	1400000
rząd	bardzo	1400000
minister	rząd	1400000
minister	minister	1400000
minister	głosowanie	1400000
minister	kampania	1400000
minister	debata	1400000
minister	przed	1400000
minister	po	1400000
minister	jutro	1400000
minister	dziś	1400000
minister	tym	1400000
minister	domu	1400000
minister	rodziną	1400000
minister	bo	1400000
minister	kiedy	1400000
minister	proszę	1400000
minister	bardzo	1400000
głosowanie	rząd	1400000
głosowanie	minister	1400000
głosowanie	głosowanie	1400000
głosowanie	kampania	1400000
głosowanie	debata	1400000
głosowanie	przed	1400000
głosowanie	po	1400000
głosowanie	jutro	1400000
głosowanie	dziś	1400000
głosowanie	tym	1400000
głosowanie	domu	1400000
głosowanie	rodziną	1400000
głosowanie	bo	1400000
głosowanie	kiedy	1400000
głosowanie	proszę	1400000
głosowanie	bardzo	1400000
kampania	rząd	1400000
kampania	minister	1400000
kampania	głosowanie	1400000
kampania	kampania	1400000
kampania	debata	1400000
kampania	przed	1400000
kampania	po	1400000
kampania	jutro	1400000
kampania	dziś	1400000
kampania	tym	1400000
kampania	domu	1400000
kampania	rodziną	1400000
kampania	bo	1400000
kampania	kiedy	1400000
kampania	proszę	1400000
kampania	bardzo	1400000
debata	rząd	1400000
debata	minister	1400000
debata	głosowanie	1400000
debata	kampania	1400000
debata	debata	1400000
debata	przed	1400000
debata	po	1400000
debata	jutro	1400000
debata	dziś	1400000
debata	tym	1400000
debata	domu	1400000
debata	rodziną	1400000
debata	bo	1400000
debata	kiedy	1400000
debata	proszę	1400000
debata	bardzo	1400000
się	mecz	1400000
się	drużyna	1400000
się	zawodnik	1400000
się	wynik	1400000
się	stadion	1400000
się	wyścig	1400000
trenuje	mecz	1400000
trenuje	drużyna	1400000
trenuje	zawodnik	1400000
trenuje	wynik	1400000
trenuje	stadion	1400000
trenuje	wyścig	1400000
sprawdza	mecz	1400000
sprawdza	drużyna	1400000
sprawdza	zawodnik	1400000
sprawdza	wynik	1400000
sprawdza	stadion	1400000
sprawdza	wyścig	1400000
otwiera	mecz	1400000
otwiera	drużyna	1400000
otwiera	zawodnik	1400000
otwiera	wynik	1400000
otwiera	stadion	1400000
otwiera	wyścig	1400000
przechodzi	mecz	1400000
przechodzi	drużyna	1400000
przechodzi	zawodnik	1400000
przechodzi	wynik	1400000
przechodzi	stadion	1400000
przechodzi	wyścig	1400000
mecz	mecz	1400000
mecz	drużyna	1400000
mecz	zawodnik	1400000
mecz	wynik	1400000
mecz	stadion	1400000
mecz	wyścig	1400000
mecz	przed	1400000
mecz	po	1400000
mecz	jutro	1400000
mecz	dziś	1400000
mecz	tym	1400000
mecz	domu	1400000
mecz	rodziną	1400000
mecz	bo	1400000
mecz	kiedy	1400000
mecz	proszę	1400000
mecz	bardzo	1400000
drużyna	mecz	1400000
drużyna	drużyna	1400000
drużyna	zawodnik	1400000
drużyna	wynik	1400000
drużyna	stadion	1400000
drużyna	wyścig	1400000
drużyna	przed	1400000
drużyna	po	1400000
drużyna	jutro	1400000
drużyna	dziś	1400000
drużyna	tym	1400000
drużyna	domu	1400000
drużyna	rodziną	1400000
drużyna	bo	1400000
drużyna	kiedy	1400000
drużyna	proszę	1400000
drużyna	bardzo	1400000
zawodnik	mecz	1400000
zawodnik	drużyna	1400000
zawodnik	zawodnik	1400000
zawodnik	wynik	1400000
zawodnik	stadion	1400000
zawodnik	wyścig	1400000
zawodnik	przed	1400000
zawodnik	po	1400000
zawodnik	jutro	1400000
zawodnik	dziś	1400000
zawodnik	tym	1400000
zawodnik	domu	1400000
zawodnik	rodziną	1400000
zawodnik	bo	1400000
zawodnik	kiedy	1400000
zawodnik	proszę	1400000
zawodnik	bardzo	1400000
wynik	mecz	1400000
wynik	drużyna	1400000
wynik	zawodnik	1400000
wynik	wynik	1400000
wynik	stadion	1400000
wynik	wyścig	1400000
wynik	przed	1400000
wynik	po	1400000
wynik	jutro	1400000
wynik	dziś	1400000
wynik	tym	1400000
wynik	domu	1400000
wynik	rodziną	1400000
wynik	bo	1400000
wynik	kiedy	1400000
wynik	proszę	1400000
wynik	bardzo	1400000
stadion	mecz	1400000
stadion	drużyna	1400000
stadion	zawodnik	1400000
stadion	wynik	1400000
stadion	stadion	1400000
stadion	wyścig	1400000
stadion	przed	1400000
stadion	po	1400000
stadion	jutro	1400000
stadion	dziś	1400000
stadion	tym	1400000
stadion	domu	1400000
stadion	rodziną	1400000
stadion	bo	1400000
stadion	kiedy	1400000
stadion	proszę	1400000
stadion	bardzo	1400000
wyścig	mecz	1400000
wyścig	drużyna	1400000
wyścig	zawodnik	1400000
wyścig	wynik	1400000
wyścig	stadion	1400000
wyścig	wyścig	1400000
wyścig	przed	1400000
wyścig	po	1400000
wyścig	jutro	1400000
wyścig	dziś	1400000
wyścig	tym	1400000
wyścig	domu	1400000
wyścig	rodziną	1400000
wyścig	bo	1400000
wyścig	kiedy	1400000
wyścig	proszę	1400000
wyścig	bardzo	1400000
schodzi	czynsz	1400000
schodzi	rachunek	1400000
schodzi	płatność	1400000
schodzi	budżet	1400000
schodzi	bank	1400000
schodzi	ubezpieczenie	1400000
rachunek	czynsz	1400000
rachunek	rachunek	1400000
rachunek	płatność	1400000
rachunek	budżet	1400000
rachunek	bank	1400000
rachunek	ubezpieczenie	1400000
zostaje	czynsz	1400000
zostaje	rachunek	1400000
zostaje	płatność	1400000
zostaje	budżet	1400000
zostaje	bank	1400000
zostaje	ubezpieczenie	1400000
potwierdza	czynsz	1400000
potwierdza	rachunek	1400000
potwierdza	płatność	1400000
potwierdza	budżet	1400000
potwierdza	bank	1400000
potwierdza	ubezpieczenie	1400000
ubezpieczenie	czynsz	1400000
ubezpieczenie	rachunek	1400000
ubezpieczenie	płatność	1400000
ubezpieczenie	budżet	1400000
ubezpieczenie	bank	1400000
ubezpieczenie	ubezpieczenie	1400000
czynsz	czynsz	1400000
czynsz	rachunek	1400000
czynsz	płatność	1400000
czynsz	budżet	1400000
czynsz	bank	1400000
czynsz	ubezpieczenie	1400000
czynsz	przed	1400000
czynsz	po	1400000
czynsz	jutro	1400000
czynsz	dziś	1400000
czynsz	tym	1400000
czynsz	domu	1400000
czynsz	rodziną	1400000
czynsz	bo	1400000
czynsz	kiedy	1400000
czynsz	proszę	1400000
czynsz	bardzo	1400000
rachunek	przed	1400000
rachunek	po	1400000
rachunek	jutro	1400000
rachunek	dziś	1400000
rachunek	tym	1400000
rachunek	domu	1400000
rachunek	rodziną	1400000
rachunek	bo	1400000
rachunek	kiedy	1400000
rachunek	proszę	1400000
rachunek	bardzo	1400000
płatność	czynsz	1400000
płatność	rachunek	1400000
płatność	płatność	1400000
płatność	budżet	1400000
płatność	bank	1400000
płatność	ubezpieczenie	1400000
płatność	przed	1400000
płatność	po	1400000
płatność	jutro	1400000
płatność	dziś	1400000
płatność	tym	1400000
płatność	domu	1400000
płatność	rodziną	1400000
płatność	bo	1400000
płatność	kiedy	1400000
płatność	proszę	1400000
płatność	bardzo	1400000
budżet	czynsz	1400000
budżet	rachunek	1400000
budżet	płatność	1400000
budżet	budżet	1400000
budżet	bank	1400000
budżet	ubezpieczenie	1400000
budżet	przed	1400000
budżet	po	1400000
budżet	jutro	1400000
budżet	dziś	1400000
budżet	tym	1400000
budżet	domu	1400000
budżet	rodziną	1400000
budżet	bo	1400000
budżet	kiedy	1400000
budżet	proszę	1400000
budżet	bardzo	1400000
bank	czynsz	1400000
bank	rachunek	1400000
bank	płatność	1400000
bank	budżet	1400000
bank	bank	1400000
bank	ubezpieczenie	1400000
bank	przed	1400000
bank	po	1400000
bank	jutro	1400000
bank	dziś	1400000
bank	tym	1400000
bank	domu	1400000
bank	rodziną	1400000
bank	bo	1400000
bank	kiedy	1400000
bank	proszę	1400000
bank	bardzo	1400000
ubezpieczenie	przed	1400000
ubezpieczenie	po	1400000
ubezpieczenie	jutro	1400000
ubezpieczenie	dziś	1400000
ubezpieczenie	tym	1400000
ubezpieczenie	domu	1400000
ubezpieczenie	rodziną	1400000
ubezpieczenie	bo	1400000
ubezpieczenie	kiedy	1400000
ubezpieczenie	proszę	1400000
ubezpieczenie	bardzo	1400000
przyjdzie	dom	1400000
przyjdzie	naprawa	1400000
przyjdzie	internet	1400000
przyjdzie	klucz	1400000
przyjdzie	pudełka	1400000
nadal	dom	1400000
nadal	naprawa	1400000
nadal	internet	1400000
nadal	klucz	1400000
nadal	pudełka	1400000
przychodzi	dom	1400000
przychodzi	naprawa	1400000
przychodzi	internet	1400000
przychodzi	klucz	1400000
przychodzi	pudełka	1400000
pudełka	dom	1400000
pudełka	naprawa	1400000
pudełka	internet	1400000
pudełka	klucz	1400000
pudełka	pudełka	1400000
zostaje	dom	1400000
zostaje	naprawa	1400000
zostaje	internet	1400000
zostaje	klucz	1400000
zostaje	pudełka	1400000
dom	naprawa	1400000
dom	internet	1400000
dom	klucz	1400000
dom	pudełka	1400000
naprawa	dom	1400000
naprawa	naprawa	1400000
naprawa	internet	1400000
naprawa	klucz	1400000
naprawa	pudełka	1400000
naprawa	przed	1400000
naprawa	po	1400000
naprawa	jutro	1400000
naprawa	dziś	1400000
naprawa	tym	1400000
naprawa	domu	1400000
naprawa	rodziną	1400000
naprawa	bo	1400000
naprawa	kiedy	1400000
naprawa	proszę	1400000
naprawa	bardzo	1400000
internet	dom	1400000
internet	naprawa	1400000
internet	internet	1400000
internet	klucz	1400000
internet	pudełka	1400000
internet	przed	1400000
internet	po	1400000
internet	jutro	1400000
internet	dziś	1400000
internet	tym	1400000
internet	domu	1400000
internet	rodziną	1400000
internet	bo	1400000
internet	kiedy	1400000
internet	proszę	1400000
internet	bardzo	1400000
klucz	dom	1400000
klucz	naprawa	1400000
klucz	internet	1400000
klucz	klucz	1400000
klucz	pudełka	1400000
klucz	przed	1400000
klucz	po	1400000
klucz	jutro	1400000
klucz	dziś	1400000
klucz	tym	1400000
klucz	domu	1400000
klucz	rodziną	1400000
klucz	bo	1400000
klucz	kiedy	1400000
klucz	proszę	1400000
klucz	bardzo	1400000
pudełka	przed	1400000
pudełka	po	1400000
pudełka	jutro	1400000
pudełka	dziś	1400000
pudełka	tym	1400000
pudełka	domu	1400000
pudełka	rodziną	1400000
pudełka	bo	1400000
pudełka	kiedy	1400000
pudełka	proszę	1400000
pudełka	bardzo	1400000
przyjeżdża	pociąg	1400000
przyjeżdża	autobus	1400000
przyjeżdża	metro	1400000
przyjeżdża	trasa	1400000
przyjeżdża	stacja	1400000
przyjeżdża	bilet	1400000
ma	pociąg	1400000
ma	autobus	1400000
ma	metro	1400000
ma	trasa	1400000
ma	stacja	1400000
ma	bilet	1400000
bilet	pociąg	1400000
bilet	autobus	1400000
bilet	metro	1400000
bilet	trasa	1400000
bilet	stacja	1400000
bilet	bilet	1400000
odjeżdża	metro	1400000
odjeżdża	trasa	1400000
odjeżdża	bilet	1400000
zmienia	pociąg	1400000
zmienia	autobus	1400000
zmienia	metro	1400000
zmienia	trasa	1400000
zmienia	stacja	1400000
zmienia	bilet	1400000
pociąg	metro	1400000
pociąg	trasa	1400000
pociąg	bilet	1400000
autobus	metro	1400000
autobus	trasa	1400000
autobus	bilet	1400000
metro	pociąg	1400000
metro	autobus	1400000
metro	metro	1400000
metro	trasa	1400000
metro	stacja	1400000
metro	bilet	1400000
metro	przed	1400000
metro	po	1400000
metro	jutro	1400000
metro	dziś	1400000
metro	tym	1400000
metro	domu	1400000
metro	rodziną	1400000
metro	bo	1400000
metro	kiedy	1400000
metro	proszę	1400000
metro	bardzo	1400000
trasa	pociąg	1400000
trasa	autobus	1400000
trasa	metro	1400000
trasa	trasa	1400000
trasa	stacja	1400000
trasa	bilet	1400000
trasa	przed	1400000
trasa	po	1400000
trasa	jutro	1400000
trasa	dziś	1400000
trasa	tym	1400000
trasa	domu	1400000
trasa	rodziną	1400000
trasa	bo	1400000
trasa	kiedy	1400000
trasa	proszę	1400000
trasa	bardzo	1400000
stacja	metro	1400000
stacja	trasa	1400000
stacja	bilet	1400000
bilet	przed	1400000
bilet	po	1400000
bilet	jutro	1400000
bilet	dziś	1400000
bilet	tym	1400000
bilet	domu	1400000
bilet	rodziną	1400000
bilet	bo	1400000
bilet	kiedy	1400000
bilet	proszę	1400000
bilet	bardzo	1400000
się	film	1400000
się	muzyka	1400000
się	podcast	1400000
się	serial	1400000
się	gra	1400000
się	lista	1400000
dalej	film	1400000
dalej	muzyka	1400000
dalej	podcast	1400000
dalej	serial	1400000
dalej	gra	1400000
dalej	lista	1400000
mówi	film	1400000
mówi	muzyka	1400000
mówi	podcast	1400000
mówi	serial	1400000
mówi	gra	1400000
mówi	lista	1400000
wraca	film	1400000
wraca	muzyka	1400000
wraca	podcast	1400000
wraca	serial	1400000
wraca	gra	1400000
wraca	lista	1400000
działa	film	1400000
działa	muzyka	1400000
działa	podcast	1400000
działa	serial	1400000
działa	gra	1400000
działa	lista	1400000
film	film	1400000
film	muzyka	1400000
film	podcast	1400000
film	serial	1400000
film	gra	1400000
film	lista	1400000
film	przed	1400000
film	po	1400000
film	jutro	1400000
film	dziś	1400000
film	tym	1400000
film	domu	1400000
film	rodziną	1400000
film	bo	1400000
film	kiedy	1400000
film	proszę	1400000
film	bardzo	1400000
muzyka	film	1400000
muzyka	muzyka	1400000
muzyka	podcast	1400000
muzyka	serial	1400000
muzyka	lista	1400000
muzyka	przed	1400000
muzyka	po	1400000
muzyka	jutro	1400000
muzyka	dziś	1400000
muzyka	tym	1400000
muzyka	domu	1400000
muzyka	rodziną	1400000
muzyka	bo	1400000
muzyka	kiedy	1400000
muzyka	proszę	1400000
muzyka	bardzo	1400000
podcast	film	1400000
podcast	muzyka	1400000
podcast	podcast	1400000
podcast	serial	1400000
podcast	gra	1400000
podcast	lista	1400000
podcast	przed	1400000
podcast	po	1400000
podcast	jutro	1400000
podcast	dziś	1400000
podcast	tym	1400000
podcast	domu	1400000
podcast	rodziną	1400000
podcast	bo	1400000
podcast	kiedy	1400000
podcast	proszę	1400000
podcast	bardzo	1400000
serial	film	1400000
serial	muzyka	1400000
serial	podcast	1400000
serial	serial	1400000
serial	gra	1400000
serial	lista	1400000
serial	przed	1400000
serial	po	1400000
serial	jutro	1400000
serial	dziś	1400000
serial	tym	1400000
serial	domu	1400000
serial	rodziną	1400000
serial	bo	1400000
serial	kiedy	1400000
serial	proszę	1400000
serial	bardzo	1400000
gra	film	1400000
gra	muzyka	1400000
gra	podcast	1400000
gra	serial	1400000
gra	gra	1400000
gra	lista	1400000
gra	przed	1400000
gra	po	1400000
gra	jutro	1400000
gra	dziś	1400000
gra	tym	1400000
gra	domu	1400000
gra	rodziną	1400000
gra	bo	1400000
gra	kiedy	1400000
gra	proszę	1400000
gra	bardzo	1400000
lista	film	1400000
lista	muzyka	1400000
lista	podcast	1400000
lista	serial	1400000
lista	gra	1400000
pokazuje	strona	1400000
pokazuje	aktualizacja	1400000
pokazuje	telefon	1400000
pokazuje	plik	1400000
pokazuje	hasło	1400000
ładuje	strona	1400000
ładuje	aktualizacja	1400000
ładuje	telefon	1400000
ładuje	plik	1400000
ładuje	hasło	1400000
zostaje	strona	1400000
zostaje	aktualizacja	1400000
zostaje	telefon	1400000
zostaje	plik	1400000
zostaje	hasło	1400000
przychodzi	strona	1400000
przychodzi	aktualizacja	1400000
przychodzi	telefon	1400000
przychodzi	plik	1400000
przychodzi	hasło	1400000
jest	strona	1400000
jest	aktualizacja	1400000
jest	telefon	1400000
jest	plik	1400000
jest	hasło	1400000
strona	strona	1400000
strona	aktualizacja	1400000
strona	telefon	1400000
strona	plik	1400000
strona	hasło	1400000
strona	przed	1400000
strona	po	1400000
strona	jutro	1400000
strona	dziś	1400000
strona	tym	1400000
strona	domu	1400000
strona	rodziną	1400000
strona	bo	1400000
strona	kiedy	1400000
strona	proszę	1400000
strona	bardzo	1400000
aktualizacja	strona	1400000
aktualizacja	aktualizacja	1400000
aktualizacja	telefon	1400000
aktualizacja	plik	1400000
aktualizacja	hasło	1400000
aktualizacja	przed	1400000
aktualizacja	po	1400000
aktualizacja	jutro	1400000
aktualizacja	dziś	1400000
aktualizacja	tym	1400000
aktualizacja	domu	1400000
aktualizacja	rodziną	1400000
aktualizacja	bo	1400000
aktualizacja	kiedy	1400000
aktualizacja	proszę	1400000
aktualizacja	bardzo	1400000
telefon	strona	1400000
telefon	aktualizacja	1400000
telefon	plik	1400000
telefon	hasło	1400000
plik	strona	1400000
plik	aktualizacja	1400000
plik	telefon	1400000
plik	plik	1400000
plik	hasło	1400000
plik	przed	1400000
plik	po	1400000
plik	jutro	1400000
plik	dziś	1400000
plik	tym	1400000
plik	domu	1400000
